NetID,Email Address,Section,First Name,Last Name,SID,Homework 1,Homework 1 - Max Points,Homework 1 - Submission Time,Homework 2,Homework 2 - Max Points,Homework 2 - Submission Time,Homework 3,Homework 3 - Max Points,Homework 3 - Submission Time,Homework 4,Homework 4 - Max Points,Homework 4 - Submission Time,Homework 5,Homework 5 - Max Points,Homework 5 - Submission Time,Homework 6,Homework 6 - Max Points,Homework 6 - Submission Time,Homework 7,Homework 7 - Max Points,Homework 7 - Submission Time,Homework 8,Homework 8 - Max Points,Homework 8 - Submission Time,Homework 9,Homework 9 - Max Points,Homework 9 - Submission Time,Homework 10,Homework 10 - Max Points,Homework 10 - Submission Time,Exam 1,Exam 1 - Max Points,Exam 1 - Submission Time,Exam 2,Exam 2 - Max Points,Exam 2 - Submission Time,Exam 3,Exam 3 - Max Points,Exam 3 - Submission Time,Quiz 1,Quiz 2,Quiz 3,Quiz 4,Quiz 5,Exam 1 Score,Exam 2 Score,Exam 3 Score,Total Homework,Average Homework,Homework Score,Total Quizzes,Average Quizzes,Quiz Score,Final Score,Ceiling Score,Final Grade
dxj78877,dylan.johnson@univ.edu,3,Dylan,Johnson,dxj78877,61.0,80,2019-08-29 08:56:02-07:00,48,80,2019-09-05 08:56:02-07:00,59,80,2019-09-12 08:56:02-07:00,71,100,2019-09-19 08:56:02-07:00,42,70,2019-09-26 08:56:02-07:00,75,90,2019-10-03 08:56:02-07:00,50,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,36,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,72,100,2019-10-08 12:30:07-07:00,64,100,2019-11-08 12:30:07-07:00,99,100,2019-12-08 12:30:07-07:00,6,9,15,5,10,0.72,0.64,0.99,0.731081081081081,0.7376666666666666,0.7376666666666666,0.6521739130434783,0.6436567354214413,0.6521739130434783,0.7392188405797101,74.0,C
bxb28023,bradley.bryan@univ.edu,3,Bradley,Bryan,bxb28023,55.0,80,2019-08-29 08:56:02-07:00,65,80,2019-09-05 08:56:02-07:00,63,80,2019-09-12 08:56:02-07:00,86,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,69,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,47,60,2019-10-31 08:56:02-07:00,96,100,2019-10-08 12:30:07-07:00,82,100,2019-11-08 12:30:07-07:00,66,100,2019-12-08 12:30:07-07:00,10,12,8,10,8,0.96,0.82,0.66,0.8527027027027027,0.8523531746031747,0.8527027027027027,0.6956521739130435,0.7121263050674815,0.7121263050674815,0.7837189726013256,79.0,C
njp08545,nicole.patterson@univ.edu,3,Nicole,Patterson,njp08545,66.0,80,2019-08-29 08:56:02-07:00,66,80,2019-09-05 08:56:02-07:00,55,80,2019-09-12 08:56:02-07:00,89,100,2019-09-19 08:56:02-07:00,49,70,2019-09-26 08:56:02-07:00,83,90,2019-10-03 08:56:02-07:00,48,50,2019-10-10 08:56:02-07:00,59,70,2019-10-17 08:56:02-07:00,37,60,2019-10-24 08:56:02-07:00,53,60,2019-10-31 08:56:02-07:00,96,100,2019-10-08 12:30:07-07:00,91,100,2019-11-08 12:30:07-07:00,95,100,2019-12-08 12:30:07-07:00,6,14,10,13,10,0.96,0.91,0.95,0.8175675675675675,0.8152579365079365,0.8175675675675675,0.7681159420289855,0.7657855869620576,0.7681159420289855,0.8389618096357226,84.0,B
pxe53402,patricia.evans@univ.edu,3,Patricia,Evans,pxe53402,57.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,69,80,2019-09-12 08:56:02-07:00,64,100,2019-09-19 08:56:02-07:00,57,70,2019-09-26 08:56:02-07:00,66,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,69,70,2019-10-17 08:56:02-07:00,44,60,2019-10-24 08:56:02-07:00,48,60,2019-10-31 08:56:02-07:00,72,100,2019-10-08 12:30:07-07:00,91,100,2019-11-08 12:30:07-07:00,68,100,2019-12-08 12:30:07-07:00,9,9,8,12,4,0.72,0.91,0.68,0.7945945945945946,0.8006666666666667,0.8006666666666667,0.6086956521739131,0.6158492487904252,0.6158492487904252,0.7340214413037942,74.0,C
jxp06435,jeffrey.perez@univ.edu,3,Jeffrey,Perez,jxp06435,50.0,80,2019-08-29 08:56:02-07:00,56,80,2019-09-05 08:56:02-07:00,50,80,2019-09-12 08:56:02-07:00,100,100,2019-09-19 08:56:02-07:00,53,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,41,50,2019-10-10 08:56:02-07:00,58,70,2019-10-17 08:56:02-07:00,44,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,67,100,2019-10-08 12:30:07-07:00,81,100,2019-11-08 12:30:07-07:00,95,100,2019-12-08 12:30:07-07:00,4,7,12,12,9,0.67,0.81,0.95,0.7959459459459459,0.7894603174603174,0.7959459459459459,0.6376811594202898,0.6286656480774128,0.6376811594202898,0.7666827262044653,77.0,C
axd67070,amy.dunn@univ.edu,3,Amy,Dunn,axd67070,72.0,80,2019-08-29 08:56:02-07:00,61,80,2019-09-05 08:56:02-07:00,50,80,2019-09-12 08:56:02-07:00,90,100,2019-09-19 08:56:02-07:00,47,70,2019-09-26 08:56:02-07:00,72,90,2019-10-03 08:56:02-07:00,43,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,93,100,2019-10-08 12:30:07-07:00,96,100,2019-11-08 12:30:07-07:00,86,100,2019-12-08 12:30:07-07:00,10,12,6,13,6,0.93,0.96,0.86,0.7864864864864864,0.7852261904761905,0.7864864864864864,0.6811594202898551,0.6981207028265851,0.6981207028265851,0.79553080544257,80.0,B
mxp86000,melissa.poole@univ.edu,3,Melissa,Poole,mxp86000,62.0,80,2019-08-29 08:56:02-07:00,70,80,2019-09-05 08:56:02-07:00,70,80,2019-09-12 08:56:02-07:00,73,100,2019-09-19 08:56:02-07:00,54,70,2019-09-26 08:56:02-07:00,82,90,2019-10-03 08:56:02-07:00,43,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,54,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,88,100,2019-10-08 12:30:07-07:00,97,100,2019-11-08 12:30:07-07:00,83,100,2019-12-08 12:30:07-07:00,9,7,17,12,5,0.88,0.97,0.83,0.8432432432432433,0.8476111111111113,0.8476111111111113,0.7246376811594203,0.7117316017316018,0.7246376811594203,0.8219357487922706,83.0,B
lkw48972,levi.wilkerson@univ.edu,3,Levi,Wilkerson,lkw48972,52.0,80,2019-08-29 08:56:02-07:00,80,80,2019-09-05 08:56:02-07:00,75,80,2019-09-12 08:56:02-07:00,62,100,2019-09-19 08:56:02-07:00,43,70,2019-09-26 08:56:02-07:00,70,90,2019-10-03 08:56:02-07:00,33,50,2019-10-10 08:56:02-07:00,42,70,2019-10-17 08:56:02-07:00,38,60,2019-10-24 08:56:02-07:00,42,60,2019-10-31 08:56:02-07:00,71,100,2019-10-08 12:30:07-07:00,96,100,2019-11-08 12:30:07-07:00,93,100,2019-12-08 12:30:07-07:00,11,13,8,14,12,0.71,0.96,0.93,0.7256756756756757,0.7192896825396825,0.7256756756756757,0.8405797101449275,0.867450980392157,0.867450980392157,0.8215055643879174,83.0,B
pmj37756,paul.johnson@univ.edu,3,Paul,Johnson,pmj37756,73.0,80,2019-08-29 08:56:02-07:00,50,80,2019-09-05 08:56:02-07:00,55,80,2019-09-12 08:56:02-07:00,65,100,2019-09-19 08:56:02-07:00,47,70,2019-09-26 08:56:02-07:00,76,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,55,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,84,100,2019-10-08 12:30:07-07:00,80,100,2019-11-08 12:30:07-07:00,94,100,2019-12-08 12:30:07-07:00,10,14,9,11,10,0.84,0.8,0.94,0.7351351351351352,0.7333253968253968,0.7351351351351352,0.782608695652174,0.7981767252355487,0.7981767252355487,0.7965070716247187,80.0,B
dsl24347,danielle.lee@univ.edu,3,Danielle,Lee,dsl24347,69.0,80,2019-08-29 08:56:02-07:00,51,80,2019-09-05 08:56:02-07:00,70,80,2019-09-12 08:56:02-07:00,96,100,2019-09-19 08:56:02-07:00,51,70,2019-09-26 08:56:02-07:00,77,90,2019-10-03 08:56:02-07:00,37,50,2019-10-10 08:56:02-07:00,52,70,2019-10-17 08:56:02-07:00,49,60,2019-10-24 08:56:02-07:00,57,60,2019-10-31 08:56:02-07:00,62,100,2019-10-08 12:30:07-07:00,70,100,2019-11-08 12:30:07-07:00,90,100,2019-12-08 12:30:07-07:00,7,14,10,5,7,0.62,0.7,0.9,0.822972972972973,0.8168650793650792,0.822972972972973,0.6231884057971014,0.6196816908581615,0.6231884057971014,0.7521457109283196,76.0,C
nxe44872,nicole.edwards@univ.edu,3,Nicole,Edwards,nxe44872,62.0,80,2019-08-29 08:56:02-07:00,76,80,2019-09-05 08:56:02-07:00,62,80,2019-09-12 08:56:02-07:00,79,100,2019-09-19 08:56:02-07:00,64,70,2019-09-26 08:56:02-07:00,74,90,2019-10-03 08:56:02-07:00,37,50,2019-10-10 08:56:02-07:00,58,70,2019-10-17 08:56:02-07:00,58,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,89,100,2019-10-08 12:30:07-07:00,63,100,2019-11-08 12:30:07-07:00,65,100,2019-12-08 12:30:07-07:00,10,12,9,12,10,0.89,0.63,0.65,0.8391891891891892,0.8411746031746032,0.8411746031746032,0.7681159420289855,0.7857957728545963,0.7857957728545963,0.7772085731262202,78.0,C
