NetID,Email Address,Section,First Name,Last Name,SID,Homework 1,Homework 1 - Max Points,Homework 1 - Submission Time,Homework 2,Homework 2 - Max Points,Homework 2 - Submission Time,Homework 3,Homework 3 - Max Points,Homework 3 - Submission Time,Homework 4,Homework 4 - Max Points,Homework 4 - Submission Time,Homework 5,Homework 5 - Max Points,Homework 5 - Submission Time,Homework 6,Homework 6 - Max Points,Homework 6 - Submission Time,Homework 7,Homework 7 - Max Points,Homework 7 - Submission Time,Homework 8,Homework 8 - Max Points,Homework 8 - Submission Time,Homework 9,Homework 9 - Max Points,Homework 9 - Submission Time,Homework 10,Homework 10 - Max Points,Homework 10 - Submission Time,Exam 1,Exam 1 - Max Points,Exam 1 - Submission Time,Exam 2,Exam 2 - Max Points,Exam 2 - Submission Time,Exam 3,Exam 3 - Max Points,Exam 3 - Submission Time,Quiz 1,Quiz 2,Quiz 3,Quiz 4,Quiz 5,Exam 1 Score,Exam 2 Score,Exam 3 Score,Total Homework,Average Homework,Homework Score,Total Quizzes,Average Quizzes,Quiz Score,Final Score,Ceiling Score,Final Grade
txp55047,timothy.parker@univ.edu,1,Timothy,Parker,txp55047,50.0,80,2019-08-29 08:56:02-07:00,76,80,2019-09-05 08:56:02-07:00,65,80,2019-09-12 08:56:02-07:00,72,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,65,90,2019-10-03 08:56:02-07:00,42,50,2019-10-10 08:56:02-07:00,50,70,2019-10-17 08:56:02-07:00,43,60,2019-10-24 08:56:02-07:00,59,60,2019-10-31 08:56:02-07:00,73,100,2019-10-08 12:30:07-07:00,93,100,2019-11-08 12:30:07-07:00,66,100,2019-12-08 12:30:07-07:00,9,14,13,14,10,0.73,0.93,0.66,0.7972972972972973,0.8055436507936508,0.8055436507936508,0.8695652173913043,0.8699108734402852,0.8699108734402852,0.811690722349546,82.0,B
jxb40799,john.bauer@univ.edu,1,John,Bauer,jxb40799,57.0,80,2019-08-29 08:56:02-07:00,70,80,2019-09-05 08:56:02-07:00,73,80,2019-09-12 08:56:02-07:00,83,100,2019-09-19 08:56:02-07:00,56,70,2019-09-26 08:56:02-07:00,89,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,57,70,2019-10-17 08:56:02-07:00,57,60,2019-10-24 08:56:02-07:00,44,60,2019-10-31 08:56:02-07:00,64,100,2019-10-08 12:30:07-07:00,88,100,2019-11-08 12:30:07-07:00,92,100,2019-12-08 12:30:07-07:00,4,7,13,9,8,0.64,0.88,0.92,0.8432432432432433,0.8376507936507936,0.8432432432432433,0.5942028985507246,0.5809065444359562,0.5942028985507246,0.7735581668625148,78.0,C
tmo55387,tiffany.ortega@univ.edu,1,Tiffany,Ortega,tmo55387,64.0,80,2019-08-29 08:56:02-07:00,56,80,2019-09-05 08:56:02-07:00,56,80,2019-09-12 08:56:02-07:00,63,100,2019-09-19 08:56:02-07:00,58,70,2019-09-26 08:56:02-07:00,79,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,82,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00,7,8,15,14,12,0.7,0.82,0.62,0.7743243243243243,0.7764920634920635,0.7764920634920635,0.8115942028985508,0.810409982174688,0.8115942028985508,0.7640750862663906,77.0,C
mjp68159,mark.patrick@univ.edu,1,Mark,Patrick,mjp68159,70.0,80,2019-08-29 08:56:02-07:00,65,80,2019-09-05 08:56:02-07:00,73,80,2019-09-12 08:56:02-07:00,84,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,74,90,2019-10-03 08:56:02-07:00,34,50,2019-10-10 08:56:02-07:00,43,70,2019-10-17 08:56:02-07:00,36,60,2019-10-24 08:56:02-07:00,55,60,2019-10-31 08:56:02-07:00,92,100,2019-10-08 12:30:07-07:00,65,100,2019-11-08 12:30:07-07:00,80,100,2019-12-08 12:30:07-07:00,10,11,10,8,4,0.92,0.65,0.8,0.8135135135135135,0.8044603174603173,0.8135135135135135,0.6231884057971014,0.6270842882607588,0.6270842882607588,0.744530691883633,75.0,C
kam90876,kimberly.moore@univ.edu,1,Kimberly,Moore,kam90876,79.0,80,2019-08-29 08:56:02-07:00,60,80,2019-09-05 08:56:02-07:00,70,80,2019-09-12 08:56:02-07:00,90,100,2019-09-19 08:56:02-07:00,54,70,2019-09-26 08:56:02-07:00,61,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,54,70,2019-10-17 08:56:02-07:00,46,60,2019-10-24 08:56:02-07:00,36,60,2019-10-31 08:56:02-07:00,64,100,2019-10-08 12:30:07-07:00,96,100,2019-11-08 12:30:07-07:00,64,100,2019-12-08 12:30:07-07:00,6,14,17,8,4,0.64,0.96,0.64,0.7945945945945946,0.7859801587301587,0.7945945945945946,0.7101449275362319,0.6767099567099566,0.7101449275362319,0.7548813160987075,76.0,C
dcj14616,daniel.jones@univ.edu,1,Daniel,Jones,dcj14616,61.0,80,2019-08-29 08:56:02-07:00,49,80,2019-09-05 08:56:02-07:00,78,80,2019-09-12 08:56:02-07:00,98,100,2019-09-19 08:56:02-07:00,56,70,2019-09-26 08:56:02-07:00,85,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,42,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,58,60,2019-10-31 08:56:02-07:00,79,100,2019-10-08 12:30:07-07:00,68,100,2019-11-08 12:30:07-07:00,61,100,2019-12-08 12:30:07-07:00,8,8,11,7,10,0.79,0.68,0.61,0.8094594594594594,0.7947777777777778,0.8094594594594594,0.6376811594202898,0.6481996434937611,0.6481996434937611,0.7172436768319121,72.0,C
ara97741,amy.adams@univ.edu,1,Amy,Adams,ara97741,49.0,80,2019-08-29 08:56:02-07:00,53,80,2019-09-05 08:56:02-07:00,55,80,2019-09-12 08:56:02-07:00,78,100,2019-09-19 08:56:02-07:00,46,70,2019-09-26 08:56:02-07:00,59,90,2019-10-03 08:56:02-07:00,49,50,2019-10-10 08:56:02-07:00,58,70,2019-10-17 08:56:02-07:00,39,60,2019-10-24 08:56:02-07:00,54,60,2019-10-31 08:56:02-07:00,87,100,2019-10-08 12:30:07-07:00,74,100,2019-11-08 12:30:07-07:00,76,100,2019-12-08 12:30:07-07:00,9,11,12,8,10,0.87,0.74,0.76,0.7297297297297297,0.741376984126984,0.741376984126984,0.7246376811594203,0.7324318818436466,0.7324318818436466,0.7477803582038877,75.0,C
jag55224,jessica.garza@univ.edu,1,Jessica,Garza,jag55224,49.0,80,2019-08-29 08:56:02-07:00,77,80,2019-09-05 08:56:02-07:00,71,80,2019-09-12 08:56:02-07:00,69,100,2019-09-19 08:56:02-07:00,44,70,2019-09-26 08:56:02-07:00,74,90,2019-10-03 08:56:02-07:00,46,50,2019-10-10 08:56:02-07:00,64,70,2019-10-17 08:56:02-07:00,46,60,2019-10-24 08:56:02-07:00,55,60,2019-10-31 08:56:02-07:00,90,100,2019-10-08 12:30:07-07:00,79,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00,8,8,16,11,10,0.9,0.79,0.62,0.8040540540540541,0.8120912698412699,0.8120912698412699,0.7681159420289855,0.764166030048383,0.7681159420289855,0.7722712905452036,78.0,C
eed42850,emily.dudley@univ.edu,1,Emily,Dudley,eed42850,53.0,80,2019-08-29 08:56:02-07:00,80,80,2019-09-05 08:56:02-07:00,62,80,2019-09-12 08:56:02-07:00,93,100,2019-09-19 08:56:02-07:00,70,70,2019-09-26 08:56:02-07:00,62,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,62,70,2019-10-17 08:56:02-07:00,37,60,2019-10-24 08:56:02-07:00,37,60,2019-10-31 08:56:02-07:00,96,100,2019-10-08 12:30:07-07:00,73,100,2019-11-08 12:30:07-07:00,76,100,2019-12-08 12:30:07-07:00,5,9,8,9,9,0.96,0.73,0.76,0.8054054054054054,0.7975436507936509,0.8054054054054054,0.5797101449275363,0.5835981665393429,0.5835981665393429,0.7322416121239651,74.0,C
cxh80084,colleen.hart@univ.edu,1,Colleen,Hart,cxh80084,48.0,80,2019-08-29 08:56:02-07:00,70,80,2019-09-05 08:56:02-07:00,59,80,2019-09-12 08:56:02-07:00,81,100,2019-09-19 08:56:02-07:00,46,70,2019-09-26 08:56:02-07:00,62,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,52,70,2019-10-17 08:56:02-07:00,45,60,2019-10-24 08:56:02-07:00,59,60,2019-10-31 08:56:02-07:00,68,100,2019-10-08 12:30:07-07:00,72,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00,6,6,17,9,7,0.68,0.72,0.62,0.7567567567567568,0.7604722222222222,0.7604722222222222,0.6521739130434783,0.6343290043290043,0.6521739130434783,0.6988410628019324,70.0,C
lxb98047,lucas.baldwin@univ.edu,1,Lucas,Baldwin,lxb98047,79.0,80,2019-08-29 08:56:02-07:00,50,80,2019-09-05 08:56:02-07:00,77,80,2019-09-12 08:56:02-07:00,95,100,2019-09-19 08:56:02-07:00,55,70,2019-09-26 08:56:02-07:00,76,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,67,70,2019-10-17 08:56:02-07:00,55,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,83,100,2019-10-08 12:30:07-07:00,74,100,2019-11-08 12:30:07-07:00,97,100,2019-12-08 12:30:07-07:00,7,10,9,12,11,0.83,0.74,0.97,0.8567567567567568,0.8462301587301587,0.8567567567567568,0.7101449275362319,0.7212503183091419,0.7212503183091419,0.8200777981954454,83.0,B
mxl67812,michelle.lee@univ.edu,1,Michelle,Lee,mxl67812,56.0,80,2019-08-29 08:56:02-07:00,68,80,2019-09-05 08:56:02-07:00,57,80,2019-09-12 08:56:02-07:00,74,100,2019-09-19 08:56:02-07:00,53,70,2019-09-26 08:56:02-07:00,89,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,57,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,39,60,2019-10-31 08:56:02-07:00,91,100,2019-10-08 12:30:07-07:00,76,100,2019-11-08 12:30:07-07:00,77,100,2019-12-08 12:30:07-07:00,9,13,16,10,10,0.91,0.76,0.77,0.7743243243243243,0.7652817460317459,0.7743243243243243,0.8405797101449275,0.8347288006111535,0.8405797101449275,0.798903642773208,80.0,B
exd72538,erin.duffy@univ.edu,1,Erin,Duffy,exd72538,66.0,80,2019-08-29 08:56:02-07:00,54,80,2019-09-05 08:56:02-07:00,50,80,2019-09-12 08:56:02-07:00,65,100,2019-09-19 08:56:02-07:00,56,70,2019-09-26 08:56:02-07:00,65,90,2019-10-03 08:56:02-07:00,35,50,2019-10-10 08:56:02-07:00,46,70,2019-10-17 08:56:02-07:00,46,60,2019-10-24 08:56:02-07:00,59,60,2019-10-31 08:56:02-07:00,85,100,2019-10-08 12:30:07-07:00,92,100,2019-11-08 12:30:07-07:00,88,100,2019-12-08 12:30:07-07:00,9,12,14,5,10,0.85,0.92,0.88,0.7324324324324324,0.7404365079365081,0.7404365079365081,0.7246376811594203,0.7264374840845429,0.7264374840845429,0.7806058483999662,79.0,C
mxs33416,matthew.smith@univ.edu,1,Matthew,Smith,mxs33416,75.0,80,2019-08-29 08:56:02-07:00,53,80,2019-09-05 08:56:02-07:00,57,80,2019-09-12 08:56:02-07:00,69,100,2019-09-19 08:56:02-07:00,53,70,2019-09-26 08:56:02-07:00,78,90,2019-10-03 08:56:02-07:00,50,50,2019-10-10 08:56:02-07:00,51,70,2019-10-17 08:56:02-07:00,47,60,2019-10-24 08:56:02-07:00,42,60,2019-10-31 08:56:02-07:00,66,100,2019-10-08 12:30:07-07:00,63,100,2019-11-08 12:30:07-07:00,93,100,2019-12-08 12:30:07-07:00,8,14,7,7,8,0.66,0.63,0.93,0.777027027027027,0.7838214285714286,0.7838214285714286,0.6376811594202898,0.647807486631016,0.647807486631016,0.7433708174178761,75.0,C
txf41578,tommy.foster@univ.edu,1,Tommy,Foster,txf41578,49.0,80,2019-08-29 08:56:02-07:00,63,80,2019-09-05 08:56:02-07:00,51,80,2019-09-12 08:56:02-07:00,83,100,2019-09-19 08:56:02-07:00,64,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,56,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,38,60,2019-10-31 08:56:02-07:00,78,100,2019-10-08 12:30:07-07:00,88,100,2019-11-08 12:30:07-07:00,65,100,2019-12-08 12:30:07-07:00,9,9,7,10,9,0.78,0.88,0.65,0.7743243243243243,0.7660674603174602,0.7743243243243243,0.6376811594202898,0.6588464476699771,0.6588464476699771,0.7318836640307228,74.0,C
jxu45537,james.underwood@univ.edu,1,James,Underwood,jxu45537,65.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,73,80,2019-09-12 08:56:02-07:00,81,100,2019-09-19 08:56:02-07:00,66,70,2019-09-26 08:56:02-07:00,79,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,45,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,39,60,2019-10-31 08:56:02-07:00,77,100,2019-10-08 12:30:07-07:00,76,100,2019-11-08 12:30:07-07:00,84,100,2019-12-08 12:30:07-07:00,5,13,8,9,9,0.77,0.76,0.84,0.8283783783783784,0.8223492063492064,0.8283783783783784,0.6376811594202898,0.6369314998726764,0.6376811594202898,0.7631556991774383,77.0,C
kxs29884,kerry.smith@univ.edu,1,Kerry,Smith,kxs29884,53.0,80,2019-08-29 08:56:02-07:00,73,80,2019-09-05 08:56:02-07:00,53,80,2019-09-12 08:56:02-07:00,71,100,2019-09-19 08:56:02-07:00,63,70,2019-09-26 08:56:02-07:00,69,90,2019-10-03 08:56:02-07:00,50,50,2019-10-10 08:56:02-07:00,44,70,2019-10-17 08:56:02-07:00,55,60,2019-10-24 08:56:02-07:00,49,60,2019-10-31 08:56:02-07:00,62,100,2019-10-08 12:30:07-07:00,95,100,2019-11-08 12:30:07-07:00,84,100,2019-12-08 12:30:07-07:00,4,13,16,5,5,0.62,0.95,0.84,0.7837837837837838,0.797607142857143,0.797607142857143,0.6231884057971014,0.5890578049401579,0.6231884057971014,0.7579993788819877,76.0,C
bch39598,brett.hunt@univ.edu,1,Brett,Hunt,bch39598,72.0,80,2019-08-29 08:56:02-07:00,72,80,2019-09-05 08:56:02-07:00,57,80,2019-09-12 08:56:02-07:00,77,100,2019-09-19 08:56:02-07:00,62,70,2019-09-26 08:56:02-07:00,78,90,2019-10-03 08:56:02-07:00,43,50,2019-10-10 08:56:02-07:00,42,70,2019-10-17 08:56:02-07:00,43,60,2019-10-24 08:56:02-07:00,58,60,2019-10-31 08:56:02-07:00,85,100,2019-10-08 12:30:07-07:00,72,100,2019-11-08 12:30:07-07:00,89,100,2019-12-08 12:30:07-07:00,4,11,16,7,12,0.85,0.72,0.89,0.8162162162162162,0.8178214285714285,0.8178214285714285,0.7246376811594203,0.7076292335115865,0.7246376811594203,0.7925198757763975,80.0,B
axw80146,angela.warren@univ.edu,1,Angela,Warren,axw80146,54.0,80,2019-08-29 08:56:02-07:00,62,80,2019-09-05 08:56:02-07:00,59,80,2019-09-12 08:56:02-07:00,77,100,2019-09-19 08:56:02-07:00,59,70,2019-09-26 08:56:02-07:00,85,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,55,70,2019-10-17 08:56:02-07:00,58,60,2019-10-24 08:56:02-07:00,48,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,84,100,2019-11-08 12:30:07-07:00,78,100,2019-12-08 12:30:07-07:00,8,14,10,5,10,0.7,0.84,0.78,0.8121621621621622,0.817718253968254,0.817718253968254,0.6811594202898551,0.6878635090399797,0.6878635090399797,0.7694463542992956,77.0,C
mjg41514,matthew.gonzalez@univ.edu,1,Matthew,Gonzalez,mjg41514,75.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,76,80,2019-09-12 08:56:02-07:00,70,100,2019-09-19 08:56:02-07:00,46,70,2019-09-26 08:56:02-07:00,62,90,2019-10-03 08:56:02-07:00,45,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,58,60,2019-10-24 08:56:02-07:00,52,60,2019-10-31 08:56:02-07:00,78,100,2019-10-08 12:30:07-07:00,73,100,2019-11-08 12:30:07-07:00,60,100,2019-12-08 12:30:07-07:00,7,6,16,11,12,0.78,0.73,0.6,0.8202702702702702,0.8291865079365082,0.8291865079365082,0.7536231884057971,0.7526508785332314,0.7536231884057971,0.7597615596963425,76.0,C
dxn21936,donna.nguyen@univ.edu,1,Donna,Nguyen,dxn21936,52.0,80,2019-08-29 08:56:02-07:00,78,80,2019-09-05 08:56:02-07:00,59,80,2019-09-12 08:56:02-07:00,76,100,2019-09-19 08:56:02-07:00,55,70,2019-09-26 08:56:02-07:00,58,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,46,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,87,100,2019-11-08 12:30:07-07:00,64,100,2019-12-08 12:30:07-07:00,7,12,14,9,4,0.7,0.87,0.64,0.768918918918919,0.7687896825396825,0.768918918918919,0.6666666666666666,0.6472167048637637,0.6666666666666666,0.7255675675675676,73.0,C
cxa22039,christina.allen@univ.edu,1,Christina,Allen,cxa22039,63.0,80,2019-08-29 08:56:02-07:00,78,80,2019-09-05 08:56:02-07:00,76,80,2019-09-12 08:56:02-07:00,68,100,2019-09-19 08:56:02-07:00,53,70,2019-09-26 08:56:02-07:00,83,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,69,70,2019-10-17 08:56:02-07:00,39,60,2019-10-24 08:56:02-07:00,43,60,2019-10-31 08:56:02-07:00,60,100,2019-10-08 12:30:07-07:00,70,100,2019-11-08 12:30:07-07:00,67,100,2019-12-08 12:30:07-07:00,10,12,14,14,8,0.6,0.7,0.67,0.8324324324324325,0.8304246031746032,0.8324324324324325,0.8405797101449275,0.8398573975044563,0.8405797101449275,0.7856468860164513,79.0,C
nxm87406,nicole.mann@univ.edu,1,Nicole,Mann,nxm87406,73.0,80,2019-08-29 08:56:02-07:00,53,80,2019-09-05 08:56:02-07:00,80,80,2019-09-12 08:56:02-07:00,75,100,2019-09-19 08:56:02-07:00,60,70,2019-09-26 08:56:02-07:00,88,90,2019-10-03 08:56:02-07:00,49,50,2019-10-10 08:56:02-07:00,70,70,2019-10-17 08:56:02-07:00,54,60,2019-10-24 08:56:02-07:00,45,60,2019-10-31 08:56:02-07:00,99,100,2019-10-08 12:30:07-07:00,85,100,2019-11-08 12:30:07-07:00,97,100,2019-12-08 12:30:07-07:00,11,8,12,11,9,0.99,0.85,0.97,0.8743243243243243,0.8789920634920636,0.8789920634920636,0.7391304347826086,0.754985994397759,0.754985994397759,0.8580926237161532,86.0,B
jxw53347,joyce.walls@univ.edu,1,Joyce,Walls,jxw53347,59.0,80,2019-08-29 08:56:02-07:00,77,80,2019-09-05 08:56:02-07:00,61,80,2019-09-12 08:56:02-07:00,84,100,2019-09-19 08:56:02-07:00,44,70,2019-09-26 08:56:02-07:00,64,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,45,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,42,60,2019-10-31 08:56:02-07:00,69,100,2019-10-08 12:30:07-07:00,73,100,2019-11-08 12:30:07-07:00,91,100,2019-12-08 12:30:07-07:00,10,6,9,7,12,0.69,0.73,0.91,0.7513513513513513,0.745170634920635,0.7513513513513513,0.6376811594202898,0.6677005347593583,0.6677005347593583,0.744850700968348,75.0,C
